"","R","P","microbe1","microbe2"
"cor12853",-0.0691426573233498,0.711685915243208,"Frisingicoccus","Hungatella"
"cor12854",0.259169486080303,0.159165070364703,"Frisingicoccus","Lachnoclostridium"
"cor12855",0.155275384918828,0.404232750748372,"Frisingicoccus","Lachnospira"
"cor12856",0.158184087691367,0.395375969402217,"Frisingicoccus","Lachnospiraceae_AC2044_group"
"cor12857",-0.0986825421430243,0.597392188863294,"Frisingicoccus","Lachnospiraceae_FCS020_group"
"cor12858",-0.110420884776606,0.554288740584212,"Frisingicoccus","Lachnospiraceae_ND3007_group"
"cor12859",-0.142499583159432,0.444441367228381,"Frisingicoccus","Lachnospiraceae_NK4A136_group"
"cor12860",0.137610543574867,0.460380542572975,"Frisingicoccus","Lachnospiraceae_NK4B4_group"
"cor12861",-0.0730271374111692,0.696232615537505,"Frisingicoccus","Lachnospiraceae_UCG-001"
"cor12862",-0.120931340949673,0.516963774577584,"Frisingicoccus","Lachnospiraceae_UCG-004"
"cor12863",0.106650025487176,0.567977236441388,"Frisingicoccus","Lachnospiraceae_UCG-010"
"cor12864",-0.0799857786520541,0.668849565742213,"Frisingicoccus","Lachnospiraceae_XPB1014_group"
"cor12865",-0.0643282406940964,0.730994910082778,"Frisingicoccus","Lactonifactor"
"cor12866",-0.0449032637646829,0.810440656667978,"Frisingicoccus","Marvinbryantia"
"cor12867",-0.125892882288834,0.499783833559514,"Frisingicoccus","Moryella"
"cor12868",0.0411968471177523,0.825838777824517,"Frisingicoccus","Roseburia"
"cor12869",0.737561973559994,2.20363829354295e-06,"Frisingicoccus","Sellimonas"
"cor12870",0.686792130950753,1.98422941726168e-05,"Frisingicoccus","Shuttleworthia"
"cor12871",0.0169779463627829,0.927769944486644,"Frisingicoccus","Tuzzerella"
"cor12872",-0.0364499709204813,0.845651744131756,"Frisingicoccus","Tyzzerella"
"cor12873",0.136348639171963,0.464543168172229,"Frisingicoccus","UC5-1-2E3"
"cor12874",-0.182818946513622,0.324922658633195,"Frisingicoccus","Monoglobus"
"cor12875",-0.0270325213982054,0.885222736294854,"Frisingicoccus","Butyricicoccus"
"cor12876",-0.0155835567609852,0.933688623830699,"Frisingicoccus","UCG-008"
"cor12877",0.108644950925294,0.56071643774428,"Frisingicoccus","UCG-009"
"cor12878",0.0119639770101318,0.949067877198276,"Frisingicoccus","Acetanaerobacterium"
"cor12879",0.167325684121772,0.368273725582706,"Frisingicoccus","Ethanoligenens"
"cor12880",0.019232431472141,0.918208607943783,"Frisingicoccus","Colidextribacter"
"cor12881",-0.117861077945767,0.527738039338208,"Frisingicoccus","Flavonifractor"
"cor12882",0.923183146969184,1.43460090793224e-13,"Frisingicoccus","Intestinimonas"
"cor12883",0.256838287355666,0.163083447071939,"Frisingicoccus","NK4A214_group"
"cor12884",0.0540870270046472,0.772596639486861,"Frisingicoccus","Oscillibacter"
"cor12885",0.260511282631295,0.156940553924808,"Frisingicoccus","Oscillospira"
"cor12886",-0.0946834561657769,0.61239898836715,"Frisingicoccus","Pseudoflavonifractor"
"cor12887",-0.0520507590273979,0.780946778205137,"Frisingicoccus","UCG-002"
"cor12888",-0.0814011992277291,0.66332905420319,"Frisingicoccus","UCG-003"
"cor12889",0.835238236874245,5.09635715630347e-09,"Frisingicoccus","UCG-005"
"cor12890",-0.027748894290843,0.882201849660617,"Frisingicoccus","UCG-007"
"cor12891",0.914208133878498,6.71507508833495e-13,"Frisingicoccus","Hydrogenoanaerobacterium"
"cor12892",0.711266101132563,7.28600589915166e-06,"Frisingicoccus","Anaerofilum"
"cor12893",0.0686242080443625,0.713757088546004,"Frisingicoccus","Anaerotruncus"
"cor12894",-0.0966141783338297,0.605134102391865,"Frisingicoccus","Angelakisella"
"cor12895",-0.0462306577606361,0.804942606709819,"Frisingicoccus","CAG-352"
"cor12896",0.130346299761247,0.484611710108745,"Frisingicoccus","Candidatus_Soleaferrea"
"cor12897",0.0409507271534896,0.826863587406783,"Frisingicoccus","Caproiciproducens"
"cor12898",-0.050974972259424,0.785368007374808,"Frisingicoccus","DTU089"
"cor12899",-0.16464893941873,0.376093591313395,"Frisingicoccus","Faecalibacterium"
"cor12900",-0.0443460276429202,0.812751380643819,"Frisingicoccus","Fournierella"
"cor12901",0.534818815134962,0.00193699752340968,"Frisingicoccus","Harryflintia"
"cor12902",-0.0627451927040432,0.737380082468294,"Frisingicoccus","Incertae_Sedis"
"cor12903",0.0558746385504349,0.765286635668446,"Frisingicoccus","Negativibacillus"
"cor12904",0.449178183157419,0.0112493364639229,"Frisingicoccus","Paludicola"
"cor12905",-0.07738289123646,0.679045725310793,"Frisingicoccus","Phocea"
"cor12906",0.142309359385109,0.445055897243925,"Frisingicoccus","Pygmaiobacter"
"cor12907",0.239193965519646,0.194990893914855,"Frisingicoccus","Ruminococcus"
"cor12908",-0.181265364391222,0.329121625021618,"Frisingicoccus","Subdoligranulum"
"cor12909",0.527852706856623,0.00227410091791116,"Frisingicoccus","UBA1819"
"cor12910",0.171429098100723,0.35647383570374,"Frisingicoccus","Peptococcus"
"cor12911",0.275875984709753,0.133040981204001,"Frisingicoccus","Family_XIII_AD3011_group"
"cor12912",0.162179918648647,0.383391941129419,"Frisingicoccus","Family_XIII_UCG-001"
"cor12913",0.284201127817281,0.121264516618553,"Frisingicoccus","Intestinibacter"
"cor12914",-0.112697561148486,0.546099000113678,"Frisingicoccus","Paeniclostridium"
"cor12915",0.137940845780149,0.459294252887391,"Frisingicoccus","Romboutsia"
"cor12916",0.127339038643423,0.494830973552023,"Frisingicoccus","Terrisporobacter"
"cor12917",-0.073403581642316,0.694741252015457,"Frisingicoccus","Fenollaria"
"cor12918",-0.0708562714194635,0.704854528208573,"Frisingicoccus","Acidaminococcus"
"cor12919",0.118120846081287,0.526822273016565,"Frisingicoccus","Phascolarctobacterium"
"cor12920",-0.0888105680910248,0.634717933148652,"Frisingicoccus","Succiniclasticum"
"cor12921",NA,NA,"Frisingicoccus","Megamonas"
"cor12922",-0.00850458370806979,0.963783405834159,"Frisingicoccus","Mitsuokella"
"cor12923",0.0319886354816492,0.864357789120137,"Frisingicoccus","Allisonella"
"cor12924",-0.0641085489700365,0.731879986238109,"Frisingicoccus","Dialister"
"cor12925",-0.000772881141346293,0.996707639167844,"Frisingicoccus","Megasphaera"
"cor12926",-0.0887388028363319,0.634992672767071,"Frisingicoccus","Veillonella"
"cor12927",-0.0280528435843559,0.88092060780747,"Frisingicoccus","Fusobacterium"
"cor12928",-0.0704307270230631,0.70654889810259,"Frisingicoccus","Sneathia"
"cor12929",-0.0703638681623824,0.706815232343111,"Frisingicoccus","Brevundimonas"
"cor12930",-0.0704307270230632,0.70654889810259,"Frisingicoccus","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"cor12931",-0.0721814991812831,0.699586842363039,"Frisingicoccus","Mesorhizobium"
"cor12932",-0.0712928596856286,0.703117625751461,"Frisingicoccus","Phyllobacterium"
"cor12933",-0.0712442730336528,0.703310848251061,"Frisingicoccus","Paracoccus"
"cor12934",-0.0705956235252584,0.705892173546783,"Frisingicoccus","Sphingomonas"
"cor12935",0.0328359470580497,0.860799214671808,"Frisingicoccus","Succinivibrio"
"cor12936",-0.0726668936671152,0.697660839940605,"Frisingicoccus","Achromobacter"
"cor12937",-0.0685344156905021,0.714116007092708,"Frisingicoccus","Parasutterella"
"cor12938",0.177945240845729,0.338206171915777,"Frisingicoccus","Sutterella"
"cor12939",0.103900771254881,0.578052734199484,"Frisingicoccus","Citrobacter"
"cor12940",0.150456084826709,0.419151877862666,"Frisingicoccus","Enterobacter"
"cor12941",0.539417002337513,0.00173906724131581,"Frisingicoccus","Escherichia/Shigella"
"cor12942",-0.094600771159126,0.61271092803604,"Frisingicoccus","Klebsiella"
"cor12943",-0.0661178575499938,0.723797769742735,"Frisingicoccus","Raoultella"
"cor12944",-0.0773831262786073,0.67904480204269,"Frisingicoccus","Salmonella"
"cor12945",NA,NA,"Frisingicoccus","Proteus"
"cor12946",-0.0720250073964732,0.700208179063361,"Frisingicoccus","Haemophilus"
"cor12947",-0.0704423391502379,0.706502644319519,"Frisingicoccus","Pseudomonas"
"cor12948",-0.0772931266051437,0.679398362734558,"Frisingicoccus","Stenotrophomonas"
"cor12949",0.049638612164983,0.790869263855177,"Frisingicoccus","Cloacibacillus"
"cor13024",1,0,"Fusicatenibacter","Fusicatenibacter"
"cor13025",0.435860328613674,0.0142458976765329,"Fusicatenibacter","GCA-900066575"
"cor13026",0.134149478109641,0.47184465410508,"Fusicatenibacter","GCA-900066755"
"cor13027",-0.100253963851526,0.591539021279006,"Fusicatenibacter","Howardella"
"cor13028",-0.0368152733789427,0.844123561296545,"Fusicatenibacter","Hungatella"
"cor13029",0.0757783862887435,0.685358941668115,"Fusicatenibacter","Lachnoclostridium"
"cor13030",-0.0926281204271455,0.620172614040222,"Fusicatenibacter","Lachnospira"
"cor13031",-0.0651613079799417,0.727641805656376,"Fusicatenibacter","Lachnospiraceae_AC2044_group"
"cor13032",0.186787067916569,0.314348457035605,"Fusicatenibacter","Lachnospiraceae_FCS020_group"
"cor13033",0.0602340063374876,0.747544026754721,"Fusicatenibacter","Lachnospiraceae_ND3007_group"
"cor13034",0.305961713925515,0.0941436633304732,"Fusicatenibacter","Lachnospiraceae_NK4A136_group"
"cor13035",-0.166787432722392,0.369838425764521,"Fusicatenibacter","Lachnospiraceae_NK4B4_group"
"cor13036",0.173782632806715,0.349809043813439,"Fusicatenibacter","Lachnospiraceae_UCG-001"
"cor13037",0.0215289211257982,0.908480642841882,"Fusicatenibacter","Lachnospiraceae_UCG-004"
"cor13038",0.00304591172491941,0.987025367518053,"Fusicatenibacter","Lachnospiraceae_UCG-010"
"cor13039",0.402809488880003,0.0246575073105777,"Fusicatenibacter","Lachnospiraceae_XPB1014_group"
"cor13040",0.652573124813633,6.93342450253275e-05,"Fusicatenibacter","Lactonifactor"
"cor13041",-0.144717835862395,0.437309115921999,"Fusicatenibacter","Marvinbryantia"
"cor13042",0.07312461034105,0.695846348874738,"Fusicatenibacter","Moryella"
"cor13043",-0.0441954322262796,0.813376129573569,"Fusicatenibacter","Roseburia"
"cor13044",0.0103356128231464,0.955992836346459,"Fusicatenibacter","Sellimonas"
"cor13045",-0.168332192939011,0.365358291718795,"Fusicatenibacter","Shuttleworthia"
"cor13046",0.278960640334127,0.128583605636495,"Fusicatenibacter","Tuzzerella"
"cor13047",0.127040321611618,0.495851992204963,"Fusicatenibacter","Tyzzerella"
"cor13048",0.614062140429644,0.000238419076874789,"Fusicatenibacter","UC5-1-2E3"
"cor13049",0.585236562433656,0.000543673538144265,"Fusicatenibacter","Monoglobus"
"cor13050",0.0355030213275326,0.849615700885517,"Fusicatenibacter","Butyricicoccus"
"cor13051",-0.127777245395184,0.493335105376578,"Fusicatenibacter","UCG-008"
"cor13052",-0.011469511685375,0.951170332003243,"Fusicatenibacter","UCG-009"
"cor13053",0.511520476481397,0.00326990817034709,"Fusicatenibacter","Acetanaerobacterium"
"cor13054",-0.0535044230708143,0.774983226146932,"Fusicatenibacter","Ethanoligenens"
"cor13055",0.588303873903967,0.000499844180040719,"Fusicatenibacter","Colidextribacter"
"cor13056",0.41136754604139,0.0214978250072312,"Fusicatenibacter","Flavonifractor"
"cor13057",-0.10964010529314,0.557110432207324,"Fusicatenibacter","Intestinimonas"
"cor13058",-0.124407407516995,0.50489717233813,"Fusicatenibacter","NK4A214_group"
"cor13059",0.604546676474008,0.000315727874266576,"Fusicatenibacter","Oscillibacter"
"cor13060",-0.0241426960394168,0.89742452688188,"Fusicatenibacter","Oscillospira"
"cor13061",0.465833486961586,0.00826407133305007,"Fusicatenibacter","Pseudoflavonifractor"
"cor13062",0.137465976575618,0.460856418824281,"Fusicatenibacter","UCG-002"
"cor13063",-0.121604848822076,0.514614804274644,"Fusicatenibacter","UCG-003"
"cor13064",-0.0880987768531036,0.637444992902804,"Fusicatenibacter","UCG-005"
"cor13065",-0.133062058828308,0.475477024957625,"Fusicatenibacter","UCG-007"
"cor13066",-0.110035776405239,0.555679671812318,"Fusicatenibacter","Hydrogenoanaerobacterium"
"cor13067",-0.161468994779138,0.385508537909231,"Fusicatenibacter","Anaerofilum"
"cor13068",0.204786153551937,0.269112578608673,"Fusicatenibacter","Anaerotruncus"
"cor13069",-0.133697457102848,0.473352804462287,"Fusicatenibacter","Angelakisella"
"cor13070",-0.197584149781382,0.286675946649298,"Fusicatenibacter","CAG-352"
"cor13071",-0.086440691461914,0.643815563280754,"Fusicatenibacter","Candidatus_Soleaferrea"
"cor13072",0.539800487841318,0.0017233852522744,"Fusicatenibacter","Caproiciproducens"
"cor13073",0.624324422781963,0.000174313345963724,"Fusicatenibacter","DTU089"
"cor13074",0.561116756974978,0.00102379434073442,"Fusicatenibacter","Faecalibacterium"
"cor13075",-0.0684532534413734,0.714440480894067,"Fusicatenibacter","Fournierella"
"cor13076",-0.112213421950908,0.54783579548878,"Fusicatenibacter","Harryflintia"
"cor13077",0.487105072010523,0.00545051864068401,"Fusicatenibacter","Incertae_Sedis"
"cor13078",0.0760965321846501,0.68410546724833,"Fusicatenibacter","Negativibacillus"
"cor13079",-0.091658470100368,0.623854066632332,"Fusicatenibacter","Paludicola"
"cor13080",0.09502509158408,0.611110831241383,"Fusicatenibacter","Phocea"
"cor13081",-0.180231246196273,0.331934977517504,"Fusicatenibacter","Pygmaiobacter"
"cor13082",-0.148286844301386,0.425965960870355,"Fusicatenibacter","Ruminococcus"
"cor13083",0.451398412844353,0.0108054561737701,"Fusicatenibacter","Subdoligranulum"
"cor13084",-0.0979278859725707,0.600211934600381,"Fusicatenibacter","UBA1819"
"cor13085",-0.0699234093595369,0.70857066144455,"Fusicatenibacter","Peptococcus"
"cor13086",-0.221390842723504,0.231337845776163,"Fusicatenibacter","Family_XIII_AD3011_group"
"cor13087",-0.00855882318914526,0.963552579886888,"Fusicatenibacter","Family_XIII_UCG-001"
"cor13088",0.244860524780685,0.184304817688391,"Fusicatenibacter","Intestinibacter"
"cor13089",0.217821191218256,0.239140193475071,"Fusicatenibacter","Paeniclostridium"
"cor13090",0.103154737497045,0.580800474182679,"Fusicatenibacter","Romboutsia"
"cor13091",-0.168493442668852,0.364892490933835,"Fusicatenibacter","Terrisporobacter"
"cor13092",-0.106291679398805,0.56928598429525,"Fusicatenibacter","Fenollaria"
"cor13093",0.0285752185715495,0.878719324271781,"Fusicatenibacter","Acidaminococcus"
"cor13094",0.0755033913220071,0.68644306574814,"Fusicatenibacter","Phascolarctobacterium"
"cor13095",0.00822639516094623,0.964967332434408,"Fusicatenibacter","Succiniclasticum"
"cor13096",NA,NA,"Fusicatenibacter","Megamonas"
"cor13097",-0.033349649375984,0.858643044542627,"Fusicatenibacter","Mitsuokella"
"cor13098",-0.0617829235097042,0.741269801423998,"Fusicatenibacter","Allisonella"
"cor13099",0.0558312337342745,0.76546389755542,"Fusicatenibacter","Dialister"
"cor13100",-0.00740955279830574,0.968444098342496,"Fusicatenibacter","Megasphaera"
"cor13101",0.0581767216748869,0.755901999169398,"Fusicatenibacter","Veillonella"
"cor13102",-0.103937618283531,0.577917172015795,"Fusicatenibacter","Fusobacterium"
"cor13103",-0.106866368837021,0.567187770248455,"Fusicatenibacter","Sneathia"
"cor13104",-0.123958962066214,0.506445936750572,"Fusicatenibacter","Brevundimonas"
"cor13105",-0.124235603368243,0.50549024068675,"Fusicatenibacter","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"cor13106",-0.125535881107665,0.501010330331317,"Fusicatenibacter","Mesorhizobium"
"cor13107",-0.123768467283632,0.507104550411318,"Fusicatenibacter","Phyllobacterium"
"cor13108",-0.125676477511892,0.500527123578634,"Fusicatenibacter","Paracoccus"
"cor13109",-0.133650547831983,0.4735094591102,"Fusicatenibacter","Sphingomonas"
"cor13110",-0.0597418784670705,0.749540840023651,"Fusicatenibacter","Succinivibrio"
"cor13111",-0.126269587380757,0.498491281792539,"Fusicatenibacter","Achromobacter"
"cor13112",0.297363226223701,0.104247550867595,"Fusicatenibacter","Parasutterella"
"cor13113",-0.181544293914337,0.328365302065599,"Fusicatenibacter","Sutterella"
"cor13114",-0.0975418842614212,0.601656416456078,"Fusicatenibacter","Citrobacter"
"cor13115",-0.0417206442559415,0.823658696164247,"Fusicatenibacter","Enterobacter"
"cor13116",-0.216476046554056,0.242125402104764,"Fusicatenibacter","Escherichia/Shigella"
"cor13117",-0.0441064350758751,0.813745389433189,"Fusicatenibacter","Klebsiella"
"cor13118",0.0193320235060838,0.917786483797121,"Fusicatenibacter","Raoultella"
"cor13119",-0.102650605849515,0.582660529695726,"Fusicatenibacter","Salmonella"
"cor13120",NA,NA,"Fusicatenibacter","Proteus"
"cor13121",0.10990522138668,0.556151575384253,"Fusicatenibacter","Haemophilus"
"cor13122",-0.12458450716261,0.504286187689728,"Fusicatenibacter","Pseudomonas"
"cor13123",-0.13023416427284,0.484990813185408,"Fusicatenibacter","Stenotrophomonas"
"cor13124",-0.169879441205721,0.360903274785209,"Fusicatenibacter","Cloacibacillus"
"cor13200",1,0,"GCA-900066575","GCA-900066575"
"cor13201",0.24955829868402,0.175762450011983,"GCA-900066575","GCA-900066755"
"cor13202",-0.0294096437438423,0.875204912169175,"GCA-900066575","Howardella"
"cor13203",0.196112200166925,0.290353715703052,"GCA-900066575","Hungatella"
"cor13204",0.318092771691904,0.0811757554397394,"GCA-900066575","Lachnoclostridium"
"cor13205",0.0505636106903419,0.78706034913131,"GCA-900066575","Lachnospira"
"cor13206",0.0607390574522884,0.745496444458866,"GCA-900066575","Lachnospiraceae_AC2044_group"
"cor13207",0.00215525051080499,0.990819114690077,"GCA-900066575","Lachnospiraceae_FCS020_group"
"cor13208",0.132001095430925,0.479034975461538,"GCA-900066575","Lachnospiraceae_ND3007_group"
"cor13209",0.256374949948066,0.163870378297587,"GCA-900066575","Lachnospiraceae_NK4A136_group"
"cor13210",-0.0797107564976757,0.669924205777413,"GCA-900066575","Lachnospiraceae_NK4B4_group"
"cor13211",0.122351379626262,0.512017309058178,"GCA-900066575","Lachnospiraceae_UCG-001"
"cor13212",0.0327220881352239,0.861277250012965,"GCA-900066575","Lachnospiraceae_UCG-004"
"cor13213",0.090578522825769,0.627964777726035,"GCA-900066575","Lachnospiraceae_UCG-010"
"cor13214",-0.0412918743075654,0.825443172816146,"GCA-900066575","Lachnospiraceae_XPB1014_group"
"cor13215",0.696543353237096,1.34682560898794e-05,"GCA-900066575","Lactonifactor"
"cor13216",-0.0800801980138694,0.668480773176943,"GCA-900066575","Marvinbryantia"
"cor13217",-0.152385619137949,0.413142152315446,"GCA-900066575","Moryella"
"cor13218",-0.077640984295917,0.678032186016021,"GCA-900066575","Roseburia"
"cor13219",0.0716881007423507,0.701546481658902,"GCA-900066575","Sellimonas"
"cor13220",0.170875930975724,0.358051233682948,"GCA-900066575","Shuttleworthia"
"cor13221",0.0501966369525679,0.788570883941567,"GCA-900066575","Tuzzerella"
"cor13222",0.228745042445451,0.215808186297108,"GCA-900066575","Tyzzerella"
"cor13223",0.71987775597601,4.99776184932645e-06,"GCA-900066575","UC5-1-2E3"
"cor13224",0.553467303652703,0.00123908816838485,"GCA-900066575","Monoglobus"
"cor13225",0.214918004676638,0.245613990257845,"GCA-900066575","Butyricicoccus"
"cor13226",-0.0966181407845871,0.605119230243542,"GCA-900066575","UCG-008"
"cor13227",-0.0810711861294228,0.664614657971693,"GCA-900066575","UCG-009"
"cor13228",0.796464228698196,8.36449099885545e-08,"GCA-900066575","Acetanaerobacterium"
